Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
PC(33:6)	C41H70NO8P																	
PC(33:7)	C41H68NO8P																	
PC(34:7)	C42H70NO8P																	
PC(34:8)	C42H68NO8P																	
PC(35:10)	C43H66NO8P																	
PC(35:11)	C43H64NO8P																	
PC(35:7)	C43H72NO8P																	
PC(36:0)	C44H88NO8P																	
PC(36:10)	C44H68NO8P																	
PC(36:9)	C44H70NO8P																	
PC(37:0)	C45H90NO8P																	
PC(37:10)	C45H70NO8P																	
PC(37:7)	C45H76NO8P																	
PC(38:1)	C46H90NO8P																	
PC(38:11)	C46H70NO8P																	
PC(39:0)	C47H94NO8P																	
PC(39:2)	C47H90NO8P																	
PC(40:1)	C48H94NO8P																	
PC(40:11)	C48H74NO8P																	
PC(40:2)	C48H92NO8P																	
PC(41:4)	C49H90NO8P																	
PC(41:6)	C49H86NO8P																	
PC(42:3)	C50H94NO8P																	
PC(42:6)	C50H90NO8P																	
PC(42:7)	C50H86NO8P																	
PC(42:8)	C50H84NO8P																	
PC(42:8)	C50H86NO8P																	
PC(42:9)	C50H82NO8P																	
PC(42:9)	C50H84NO8P																	
PC(O-21:0)	C29H60NO7P																	
PC(O-21:1)	C29H58NO7P																	
PC(O-21:4)	C29H52NO7P																	
PC(O-36:1)	C44H88NO7P																	
PC(O-36:2)	C44H86NO7P																	
PC(O-36:3)	C44H84NO7P																	
PC(O-37:0)	C45H92NO7P																	
PC(O-37:2)	C45H88NO7P																	
